x1,x2,y
-6.410061216489187,-7.294483861042266,2.0
8.695686854058355,0.6729478377787577,0.0
2.0741813018138675,9.425706332041605,1.0
3.0129257372635276,5.94007995763908,1.0
4.300037854719722,3.7901539873942527,1.0
8.658969435742714,2.258607002031903,0.0
2.9425703479399368,5.901720696132592,1.0
-5.074340564176411,-7.506993144070187,2.0
9.628506350150571,1.1017713943599232,0.0
8.612257217834927,-0.3020689568100743,0.0
3.928924785571999,6.310062470208466,1.0
-5.737741038282108,-7.232341066864932,2.0
-6.667544328071535,-8.286146107332959,2.0
9.104690169296465,-1.198331205403182,0.0
2.9678883998089693,5.542501483951869,1.0
4.2779795846910345,9.903521984460903,1.0
-5.668951882542231,-7.01973909705713,2.0
-5.9433835063141505,-7.604812933640965,2.0
-5.869501282900248,-7.8622960925670755,2.0
-5.670195919044157,-8.01485906229616,2.0
5.590462726747621,-0.22198877011031892,0.0
0.2377975836710351,9.283726357500306,1.0
-5.971501662223041,-7.377716656629036,2.0
7.632190048306366,2.237303302697513,0.0
-5.996767508154563,-7.305146200390205,2.0
0.37593533149093483,6.154523745873858,1.0
-5.953171982635092,-7.398743596946409,2.0
-6.179954179760639,-7.779167576036649,2.0
-6.878040179567862,-8.029496139503957,2.0
9.404234463068752,-1.0055107599077777,0.0
0.9919292354508236,4.110034605113714,1.0
-6.293570849115431,-7.736237805401518,2.0
-6.21716164615273,-7.498339071877085,2.0
-6.06117176922991,-8.165850443819405,2.0
9.821322823977233,8.73665044797816,1.0
-5.642316120127543,-7.73170853481015,2.0
8.355143815238176,-0.09298663902170134,0.0
0.5246049184096946,3.5149693701919658,1.0
8.997899511797815,1.4133544507848503,0.0
-6.57595674821751,-8.123921040863312,2.0
9.377252425883537,0.5950247843306504,0.0
8.538348181199687,2.7082796792922457,0.0
8.117307206592564,-0.5937243541019024,0.0
3.8939441345090695,5.594676208675835,1.0
2.0905947354184793,5.328593911006846,1.0
7.913958821914507,0.06493686108342556,0.0
1.2040974234809272,9.883681555275984,1.0
9.233370101401551,0.6854874258311707,0.0
1.7913393086775105,4.910237812274911,1.0
7.5119661361829095,1.7390428218976246,0.0
-5.542740875818772,-7.749947860663322,2.0
-5.978802645472638,-7.74441218144015,2.0
-6.507843126944467,-7.357183588244986,2.0
9.562593599727391,2.5890375166014405,0.0
7.739273735024782,1.7373995828574418,0.0
5.58913010173729,10.1842140063809,1.0
7.554881026768145,1.9554147468802334,0.0
-5.815870179758502,-7.271444306483162,2.0
8.57948038698249,1.1368554705845324,0.0
-4.741233993614606,-8.158600764654414,2.0
7.844971208645671,1.5028384633494516,0.0
1.3371934270117747,4.114444805630411,1.0
8.805376395692758,2.7447327030741047,0.0
7.756380244518856,-1.8794363039999293,0.0
1.3044227778387767,6.682709508118784,1.0
6.988804623963832,3.5194533736739797,0.0
-1.9088801988901007,3.812207815515129,1.0
1.0886261845445562,10.041213226527244,1.0
7.7383230671065775,-0.3092368745594516,0.0
-6.044065038910193,-7.674775602867616,2.0
-6.193954981523599,-6.61351881744257,2.0
-5.553638183061095,-6.831007579202141,2.0
8.21414107594322,2.8871982797852844,0.0
-6.2227839648346315,-7.9132736878084735,2.0
-5.769213948361099,-8.043959635727136,2.0
0.5729687060768409,5.7435579511099935,1.0
-5.871339784284778,-7.397422956862195,2.0
6.981967755834602,0.1056246655844415,0.0
5.131493799663426,8.979747012561079,1.0
