x1,x2,y
0.4537550557286567,0.9189667085961204,-1.0
0.4526047761580443,0.46110313387019797,-1.0
0.162696272879154,0.6649052304302189,-1.0
0.16851253108082298,0.3096375642939634,-1.0
0.6991912081060323,0.3060579219477887,-1.0
0.6028215405871856,0.9767110996421522,-1.0
0.04311824505924189,0.394207890645633,-1.0
0.8997348621633808,0.5898681229750515,-1.0
0.9417750970584057,0.9504650153356877,-1.0
0.8274282541238485,0.3479193396418635,-1.0
0.026721119318196207,0.9538058590223918,-1.0
0.20408058652464434,0.24258177191249453,-1.0
0.6659045897269159,0.7021824754866682,-1.0
0.9590183639767157,0.595266525586253,-1.0
0.4403299555840091,0.12438133122346973,-1.0
0.8574103397753919,0.044264855390493185,-1.0
0.852229115063022,0.33631396056676743,-1.0
0.9080293414023007,0.850622832507647,-1.0
0.698924760902315,0.0213413833056717,-1.0
0.6916655986724336,0.5618249437494095,-1.0
0.25218326721976436,0.576869785861528,-1.0
0.849543796761894,0.21065162422647576,-1.0
0.3396483468348588,0.08831082199890272,-1.0
0.7783739539658819,0.09934307213456661,-1.0
0.9119904710948296,0.5108555601106907,-1.0
0.2732522958715481,0.07002644755922904,-1.0
0.8177907578326755,0.39228861690437555,-1.0
0.8848291627802793,0.7205515754770517,-1.0
0.08415431203200696,0.7721249928010511,-1.0
0.8226302461820598,0.10018511110802708,-1.0
0.6702483730956056,0.22098103438623173,-1.0
0.33535172861352824,0.14040684675188353,-1.0
0.04379776410449121,0.8575064636273748,-1.0
0.9328824379767133,0.7217725998902571,-1.0
0.1643770110365107,0.0009129195408695834,-1.0
0.36346715164278987,0.5453139942248814,-1.0
0.4169634544238936,0.6675590128316528,-1.0
0.2783633930596453,0.2899526427392588,-1.0
0.006060533444845917,0.6415172971857807,-1.0
0.8459838734615371,0.9162430445212889,-1.0
0.5871565138465034,0.19165313471828094,-1.0
0.41032150615359075,0.3576843505546594,-1.0
0.05729147960318326,0.014082689303173246,-1.0
0.3105417191977139,0.7092994878326765,-1.0
0.6509365017440218,0.7652645838667375,-1.0
0.8752354231023468,0.9488092614228859,-1.0
0.7981220238507631,0.04056811389181203,-1.0
0.9685986108727517,0.31472779882145463,-1.0
0.8837968213329098,0.134412531126334,-1.0
0.6556943004099849,0.3212647337412038,-1.0
0.794090342182135,0.12854083416748963,-1.0
0.507945845679487,0.9820588793308577,-1.0
0.7256245375587448,0.12709534772259246,-1.0
0.658217278974056,0.6713966767634144,-1.0
0.8257813354824565,0.29673180793881626,-1.0
0.14682032519070198,0.8467145253728591,-1.0
0.3648573130917908,0.4392749737328522,-1.0
0.9598271493776032,0.4584911621831491,-1.0
0.08161388804475533,0.6610279760578716,-1.0
0.7167789100269627,0.46727940631465914,-1.0
0.7030151526536931,0.3960852087391692,-1.0
0.9006468712392104,0.7705965824125336,-1.0
0.27930986863260276,0.47215170038963217,-1.0
0.7221997326522426,0.5341747500183526,-1.0
0.5199397932264411,0.8425385537528025,-1.0
0.6527031318753099,0.9404710681772723,-1.0
0.27158615220545346,0.09973276302503853,-1.0
0.18598307522762192,0.1898276936002884,-1.0
0.5541987569863228,0.5119206087812057,-1.0
0.5940197282393646,0.20105652864615076,-1.0
0.23928338222012868,0.05695627171270412,-1.0
0.025321537915803494,0.3554509622689557,-1.0
0.7463145473204128,0.7001114244657658,-1.0
0.6653107692052892,0.021470406518858898,-1.0
0.9485202143018279,0.34039746630244794,-1.0
0.43410747272797534,0.8012532662971917,-1.0
0.091529595639813,0.17685258646724256,-1.0
0.3256119528103939,0.8433858654270912,-1.0
0.6857822728605849,0.3583943972217343,-1.0
0.9333657948696236,0.7837013517483892,-1.0
0.010447354487892913,0.45029046621847624,-1.0
0.42506968061385797,0.23559993010515157,-1.0
0.2817534630608156,0.68284686124174,-1.0
0.24044852098155267,0.7403305493349772,-1.0
0.46940700625623233,0.07965339318575804,-1.0
0.40653320569854334,0.791515740166892,-1.0
0.12925761940159608,0.5026855897591135,-1.0
0.18631861527023796,0.9263587489569264,-1.0
0.5485033394776995,0.16526541735603228,-1.0
0.5590480729002114,0.9585913345572976,-1.0
0.8297660447745606,0.34010682940846015,-1.0
0.743604624737905,0.6864476241430553,-1.0
0.7482658729495841,0.48348470996505954,-1.0
0.9190177614044664,0.3725722714438654,-1.0
0.9625400957607725,0.12242659573336778,-1.0
0.932485184258682,0.7622960467519511,-1.0
0.9552030150978978,0.5536335296465014,-1.0
0.9366830307015048,0.1696102091942121,-1.0
0.029897267064084576,0.7006655499201975,-1.0
0.8634911421220882,0.8968909369211802,-1.0
0.06147149777818939,0.35323246141602693,-1.0
0.4443046675159178,0.9262241644839572,-1.0
0.29293834516801665,0.6883757177846332,-1.0
0.2198891623446575,0.612726769880025,-1.0
0.1131233705088387,0.7545466596735387,-1.0
0.044549429654434536,0.9983431874043555,-1.0
0.8014050513735947,0.6126966530052925,-1.0
0.7685004236289756,0.003026497710040821,-1.0
0.4283951162255758,0.5936221483154945,-1.0
0.976201382133374,0.36586347567046507,-1.0
0.9704910010077351,0.515549267590671,-1.0
0.06938163594503888,0.6165009635159158,-1.0
0.8220834171521945,0.8871344996347488,-1.0
0.5288354683386266,0.4448164377973073,-1.0
0.6380919136819087,0.0624091046792582,-1.0
0.9417294130750535,0.23990837307447788,-1.0
0.6273735797880127,0.6035445704473369,-1.0
0.7216945036435396,0.8535318592447186,-1.0
0.25268550226249187,0.20692381377920221,-1.0
0.7462314269275891,0.1864886985455927,-1.0
0.9560428100523692,0.1972559945948279,-1.0
0.5264695786908022,0.6562720579367877,-1.0
0.17067206740307483,0.3859427997317254,-1.0
0.7790762536702439,0.30015537974028395,-1.0
0.3441981268071491,0.20412124943472454,-1.0
